,image_id,filepath,class_id,is_train,class_name,images_filepath,resized_path
69,70,002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg
70,71,002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg
71,72,002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg
72,73,002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg
73,74,002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg
74,75,002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg
75,76,002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg
76,77,002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg
77,78,002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg
78,79,002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg
79,80,002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg
80,81,002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg
81,82,002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg
82,83,002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg
83,84,002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg
84,85,002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg
85,86,002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg
86,87,002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg
87,88,002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg
88,89,002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg
89,90,002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg
90,91,002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg
91,92,002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg
92,93,002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg
93,94,002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg
94,95,002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg
95,96,002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg
96,97,002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg
97,98,002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg
98,99,002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg
99,100,002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg
100,101,002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg
101,102,002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg
102,103,002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg
103,104,002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg
104,105,002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg
105,106,002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg
106,107,002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg
107,108,002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg
108,109,002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg
109,110,002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg
110,111,002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg
111,112,002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg
112,113,002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg
113,114,002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg
114,115,002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg
115,116,002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg
116,117,002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg
117,118,002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg
118,119,002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,2,0,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg
119,120,002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,2,1,002.Laysan_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg
120,121,003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg
121,122,003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg
122,123,003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg
123,124,003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg
124,125,003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg
125,126,003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,3,0,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg
126,127,003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg
127,128,003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,3,1,003.Sooty_Albatross,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,C:\Users\Baron\Documents\Grad_School\EE_258\project\CUB_200_2011\images_p\003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg
